,mature_mirna_acc,mature_mirna_id,target_symbol,target_entrez,target_ensembl,diana_microt,elmmo,microcosm,miranda,mirdb,pictar,pita,targetscan,predicted.sum,all.sum
1230,MIMAT0002820,hsa-miR-497-5p,MLLT6,4302,ENSG00000275023,0,2,0,0,0,0,1,0,2,2
1231,MIMAT0002820,hsa-miR-497-5p,MMP16,4325,ENSG00000156103,1,0,0,0,0,0,1,0,2,2
1232,MIMAT0002820,hsa-miR-497-5p,MMP24,10893,ENSG00000125966,2,0,0,0,0,0,1,0,2,2
1233,MIMAT0002820,hsa-miR-497-5p,MN1,4330,ENSG00000169184,1,2,0,0,0,0,0,0,2,2
1234,MIMAT0002820,hsa-miR-497-5p,MOB4,100529241,ENSG00000115540,2,2,0,0,0,0,0,0,2,2
1235,MIMAT0002820,hsa-miR-497-5p,MOCS1,4337,ENSG00000124615,2,2,0,0,0,0,0,0,2,2
1236,MIMAT0002820,hsa-miR-497-5p,MRAS,22808,ENSG00000158186,0,2,0,0,0,1,0,0,2,2
1237,MIMAT0002820,hsa-miR-497-5p,MSL1,339287,ENSG00000188895,0,2,0,1,0,0,0,0,2,2
1238,MIMAT0002820,hsa-miR-497-5p,MTM1,4534,ENSG00000171100,1,2,0,0,0,0,0,0,2,2
1239,MIMAT0002820,hsa-miR-497-5p,MTMR11,10903,ENSG00000014914,2,0,2,0,0,0,0,0,2,2
1240,MIMAT0002820,hsa-miR-497-5p,MTMR8,55613,ENSG00000102043,0,2,0,1,0,0,0,0,2,2
1241,MIMAT0002820,hsa-miR-497-5p,MTOR,2475,ENSG00000198793,1,2,0,0,0,0,0,0,2,2
1242,MIMAT0002820,hsa-miR-497-5p,MYADM,91663,ENSG00000179820,1,4,0,0,0,0,0,0,2,2
1243,MIMAT0002820,hsa-miR-497-5p,MYCL,4610,ENSG00000116990,2,2,0,0,0,0,0,0,2,2
1244,MIMAT0002820,hsa-miR-497-5p,MYL6,4637,ENSG00000092841,2,0,0,1,0,0,0,0,2,2
1245,MIMAT0002820,hsa-miR-497-5p,MYLK3,91807,ENSG00000140795,1,4,0,0,0,0,0,0,2,2
1246,MIMAT0002820,hsa-miR-497-5p,MYO1C,4641,ENSG00000197879,1,2,0,0,0,0,0,0,2,2
1247,MIMAT0002820,hsa-miR-497-5p,MYO1G,64005,ENSG00000136286,1,0,0,1,0,0,0,0,2,2
1248,MIMAT0002820,hsa-miR-497-5p,MYO5A,4644,ENSG00000197535,0,2,0,0,2,0,0,0,2,2
1249,MIMAT0002820,hsa-miR-497-5p,MYRIP,25924,ENSG00000170011,0,2,0,1,0,0,0,0,2,2
1250,MIMAT0002820,hsa-miR-497-5p,NBR1,4077,ENSG00000188554,0,2,0,0,0,0,1,0,2,2
1251,MIMAT0002820,hsa-miR-497-5p,NDP,4693,ENSG00000124479,2,0,0,0,0,0,0,1,2,2
1252,MIMAT0002820,hsa-miR-497-5p,NEDD4L,23327,ENSG00000049759,0,2,0,0,0,0,1,0,2,2
1253,MIMAT0002820,hsa-miR-497-5p,NEO1,4756,ENSG00000067141,2,4,0,0,0,0,0,0,2,2
1254,MIMAT0002820,hsa-miR-497-5p,NF2,4771,ENSG00000186575,0,2,0,4,0,0,0,0,2,2
1255,MIMAT0002820,hsa-miR-497-5p,NFATC4,4776,ENSG00000100968,2,4,0,0,0,0,0,0,2,2
1256,MIMAT0002820,hsa-miR-497-5p,NFRKB,4798,ENSG00000170322,1,2,0,0,0,0,0,0,2,2
1257,MIMAT0002820,hsa-miR-497-5p,NFS1,9054,ENSG00000244005,1,2,0,0,0,0,0,0,2,2
1258,MIMAT0002820,hsa-miR-497-5p,NHLRC2,374354,ENSG00000196865,1,0,0,0,1,0,0,0,2,2
1259,MIMAT0002820,hsa-miR-497-5p,NIN,51199,ENSG00000100503,0,0,0,1,0,0,1,0,2,2
1260,MIMAT0002820,hsa-miR-497-5p,NISCH,11188,ENSG00000010322,0,0,0,1,0,0,0,1,2,2
1261,MIMAT0002820,hsa-miR-497-5p,NLRX1,79671,ENSG00000160703,1,2,0,0,0,0,0,0,2,2
1262,MIMAT0002820,hsa-miR-497-5p,NMNAT2,23057,ENSG00000157064,0,2,0,0,0,0,1,0,2,2
1263,MIMAT0002820,hsa-miR-497-5p,NOB1,28987,ENSG00000141101,0,0,1,0,1,0,0,0,2,2
1264,MIMAT0002820,hsa-miR-497-5p,NOL4,100996400,ENSG00000101746,0,2,0,0,0,0,1,0,2,2
1265,MIMAT0002820,hsa-miR-497-5p,NOL4,8715,ENSG00000101746,0,2,0,0,0,0,1,0,2,2
1266,MIMAT0002820,hsa-miR-497-5p,NOMO1,101060373,ENSG00000103512,2,0,1,0,0,0,0,0,2,2
1267,MIMAT0002820,hsa-miR-497-5p,NOMO1,23420,ENSG00000103512,2,0,1,0,0,0,0,0,2,2
1268,MIMAT0002820,hsa-miR-497-5p,NOMO2,283820,ENSG00000185164,1,0,1,0,0,0,0,0,2,2
1269,MIMAT0002820,hsa-miR-497-5p,NOTCH2,4853,ENSG00000134250,1,2,0,0,0,0,0,0,2,2
1270,MIMAT0002820,hsa-miR-497-5p,NPAS3,64067,ENSG00000151322,1,4,0,0,0,0,0,0,2,2
1271,MIMAT0002820,hsa-miR-497-5p,NPR2,4882,ENSG00000159899,0,2,2,0,0,0,0,0,2,2
1272,MIMAT0002820,hsa-miR-497-5p,NR4A1,3164,ENSG00000123358,0,2,1,0,0,0,0,0,2,2
1273,MIMAT0002820,hsa-miR-497-5p,NR4A3,8013,ENSG00000119508,0,2,0,0,0,0,1,0,2,2
1274,MIMAT0002820,hsa-miR-497-5p,NRARP,441478,ENSG00000198435,1,2,0,0,0,0,0,0,2,2
1275,MIMAT0002820,hsa-miR-497-5p,NRG1,3084,ENSG00000157168,0,2,0,1,0,0,0,0,2,2
1276,MIMAT0002820,hsa-miR-497-5p,NRXN1,9378,ENSG00000179915,0,2,0,0,0,0,1,0,2,2
1277,MIMAT0002820,hsa-miR-497-5p,NSG1,27065,ENSG00000168824,0,0,0,0,1,0,0,1,2,2
1278,MIMAT0002820,hsa-miR-497-5p,NSMF,26012,ENSG00000165802,1,2,0,0,0,0,0,0,2,2
1279,MIMAT0002820,hsa-miR-497-5p,NUAK2,81788,ENSG00000163545,1,2,0,0,0,0,0,0,2,2
1280,MIMAT0002820,hsa-miR-497-5p,NUCKS1,64710,ENSG00000069275,0,8,0,0,0,1,0,0,2,2
1281,MIMAT0002820,hsa-miR-497-5p,NUDCD3,23386,ENSG00000015676,2,2,0,0,0,0,0,0,2,2
1282,MIMAT0002820,hsa-miR-497-5p,NUP35,129401,ENSG00000163002,0,2,2,0,0,0,0,0,2,2
1283,MIMAT0002820,hsa-miR-497-5p,NYNRIN,57523,ENSG00000205978,1,2,0,0,0,0,0,0,2,2
1284,MIMAT0002820,hsa-miR-497-5p,OMG,101927057,ENSG00000126861,0,0,0,0,1,0,0,1,2,2
1285,MIMAT0002820,hsa-miR-497-5p,OOEP,441161,ENSG00000203907,1,0,0,0,1,0,0,0,2,2
1286,MIMAT0002820,hsa-miR-497-5p,OSBPL3,26031,ENSG00000070882,0,2,0,0,0,0,1,0,2,2
1287,MIMAT0002820,hsa-miR-497-5p,PAK6,56924,ENSG00000137843,1,2,0,0,0,0,0,0,2,2
1288,MIMAT0002820,hsa-miR-497-5p,PAK7,57144,ENSG00000101349,0,2,0,0,0,0,1,0,2,2
1289,MIMAT0002820,hsa-miR-497-5p,PALM2,114299,ENSG00000243444,1,2,0,0,0,0,0,0,2,2
1290,MIMAT0002820,hsa-miR-497-5p,PAM,5066,ENSG00000145730,0,0,0,0,0,0,1,1,2,2
1291,MIMAT0002820,hsa-miR-497-5p,PANK1,53354,ENSG00000152782,1,2,0,0,0,0,0,0,2,2
1292,MIMAT0002820,hsa-miR-497-5p,PAQR3,152559,ENSG00000163291,1,0,0,0,0,0,0,1,2,2
1293,MIMAT0002820,hsa-miR-497-5p,PAX2,5076,ENSG00000075891,0,4,0,0,0,0,2,0,2,2
1294,MIMAT0002820,hsa-miR-497-5p,PAX7,5081,ENSG00000009709,2,2,0,0,0,0,0,0,2,2
1295,MIMAT0002820,hsa-miR-497-5p,PBX3,5090,ENSG00000167081,0,2,0,2,0,0,0,0,2,2
1296,MIMAT0002820,hsa-miR-497-5p,PCGF5,84333,ENSG00000180628,1,4,0,0,0,0,0,0,2,2
1297,MIMAT0002820,hsa-miR-497-5p,PDCD11,22984,ENSG00000148843,1,0,0,0,0,0,0,1,2,2
1298,MIMAT0002820,hsa-miR-497-5p,PDCD4,100616113,ENSG00000150593,1,4,0,0,0,0,0,0,2,2
1299,MIMAT0002820,hsa-miR-497-5p,PDCD4,27250,ENSG00000150593,1,4,0,0,0,0,0,0,2,2
1300,MIMAT0002820,hsa-miR-497-5p,PDCD6IP,10015,ENSG00000170248,1,2,0,0,0,0,0,0,2,2
1301,MIMAT0002820,hsa-miR-497-5p,PDGFA,5154,ENSG00000197461,0,2,0,0,0,0,1,0,2,2
1302,MIMAT0002820,hsa-miR-497-5p,PDGFRA,5156,ENSG00000134853,0,2,0,0,0,0,1,0,2,2
1303,MIMAT0002820,hsa-miR-497-5p,PDLIM5,10611,ENSG00000163110,0,4,0,0,0,2,0,0,2,2
1304,MIMAT0002820,hsa-miR-497-5p,PDP1,54704,ENSG00000164951,0,0,0,1,0,0,1,0,2,2
1305,MIMAT0002820,hsa-miR-497-5p,PDPK1,5170,ENSG00000140992,1,2,0,0,0,0,0,0,2,2
1306,MIMAT0002820,hsa-miR-497-5p,PDPR,55066,ENSG00000090857,0,2,0,0,0,1,0,0,2,2
1307,MIMAT0002820,hsa-miR-497-5p,PELP1,27043,ENSG00000141456,1,2,0,0,0,0,0,0,2,2
1308,MIMAT0002820,hsa-miR-497-5p,PFKFB4,5210,ENSG00000114268,2,2,0,0,0,0,0,0,2,2
1309,MIMAT0002820,hsa-miR-497-5p,PGM2L1,283209,ENSG00000165434,0,2,0,0,0,1,0,0,2,2
1310,MIMAT0002820,hsa-miR-497-5p,PHIP,55023,ENSG00000146247,1,0,0,0,0,1,0,0,2,2
1311,MIMAT0002820,hsa-miR-497-5p,PHLDA3,23612,ENSG00000174307,1,2,0,0,0,0,0,0,2,2
1312,MIMAT0002820,hsa-miR-497-5p,PHLPP2,23035,ENSG00000040199,2,2,0,0,0,0,0,0,2,2
1313,MIMAT0002820,hsa-miR-497-5p,PIAS1,8554,ENSG00000033800,0,2,0,1,0,0,0,0,2,2
1314,MIMAT0002820,hsa-miR-497-5p,PIP4P2,55529,ENSG00000155099,0,0,0,0,1,0,0,1,2,2
1315,MIMAT0002820,hsa-miR-497-5p,PKDCC,91461,ENSG00000162878,1,6,0,0,0,0,0,0,2,2
1316,MIMAT0002820,hsa-miR-497-5p,PLAGL1,5325,ENSG00000118495,0,0,0,0,0,0,1,1,2,2
1317,MIMAT0002820,hsa-miR-497-5p,PLCD1,5333,ENSG00000187091,0,2,1,0,0,0,0,0,2,2
1318,MIMAT0002820,hsa-miR-497-5p,PLD1,5337,ENSG00000075651,2,2,0,0,0,0,0,0,2,2
1319,MIMAT0002820,hsa-miR-497-5p,PLEKHH1,57475,ENSG00000054690,2,2,0,0,0,0,0,0,2,2
1320,MIMAT0002820,hsa-miR-497-5p,PLEKHM1,9842,ENSG00000225190,1,2,0,0,0,0,0,0,2,2
1321,MIMAT0002820,hsa-miR-497-5p,PLPP1,8611,ENSG00000067113,0,0,0,0,1,0,0,2,2,2
1322,MIMAT0002820,hsa-miR-497-5p,PLXDC2,84898,ENSG00000120594,0,2,0,0,0,0,1,0,2,2
1323,MIMAT0002820,hsa-miR-497-5p,PLXNB1,5364,ENSG00000164050,0,2,1,0,0,0,0,0,2,2
1324,MIMAT0002820,hsa-miR-497-5p,PNKD,25953,ENSG00000127838,0,2,0,0,0,0,1,0,2,2
1325,MIMAT0002820,hsa-miR-497-5p,POLE4,56655,ENSG00000115350,2,0,1,0,0,0,0,0,2,2
1326,MIMAT0002820,hsa-miR-497-5p,POLR2F,5435,ENSG00000100142,2,2,0,0,0,0,0,0,2,2
1327,MIMAT0002820,hsa-miR-497-5p,POP4,10775,ENSG00000105171,0,2,0,0,0,0,0,1,2,2
1328,MIMAT0002820,hsa-miR-497-5p,POU3F2,5454,ENSG00000184486,1,2,0,0,0,0,0,0,2,2
1329,MIMAT0002820,hsa-miR-497-5p,POU6F1,5463,ENSG00000184271,1,2,0,0,0,0,0,0,2,2
1330,MIMAT0002820,hsa-miR-497-5p,PPAN-P2RY11,692312,ENSG00000243207,0,2,0,0,0,1,0,0,2,2
1331,MIMAT0002820,hsa-miR-497-5p,PPAP2A,8611,ENSG00000067113,0,2,0,0,0,0,2,0,2,2
1332,MIMAT0002820,hsa-miR-497-5p,PPAP2B,8613,ENSG00000162407,1,2,0,0,0,0,0,0,2,2
1333,MIMAT0002820,hsa-miR-497-5p,PPAPDC2,403313,ENSG00000205808,1,2,0,0,0,0,0,0,2,2
1334,MIMAT0002820,hsa-miR-497-5p,PPARGC1B,133522,ENSG00000155846,1,2,0,0,0,0,0,0,2,2
1335,MIMAT0002820,hsa-miR-497-5p,PPIL4,85313,ENSG00000131013,1,0,0,0,0,0,0,1,2,2
1336,MIMAT0002820,hsa-miR-497-5p,PPP1R11,6992,ENSG00000206501,0,0,0,19,1,0,0,0,2,2
1337,MIMAT0002820,hsa-miR-497-5p,PPP1R11,6992,ENSG00000227720,0,0,0,19,1,0,0,0,2,2
1338,MIMAT0002820,hsa-miR-497-5p,PPP1R11,6992,ENSG00000233314,0,0,0,19,1,0,0,0,2,2
1339,MIMAT0002820,hsa-miR-497-5p,PPP1R11,6992,ENSG00000234058,0,0,0,19,1,0,0,0,2,2
1340,MIMAT0002820,hsa-miR-497-5p,PPP1R11,6992,ENSG00000236560,0,0,0,19,1,0,0,0,2,2
1341,MIMAT0002820,hsa-miR-497-5p,PPP1R11,6992,ENSG00000237403,0,0,0,19,1,0,0,0,2,2
1342,MIMAT0002820,hsa-miR-497-5p,PPP1R11,6992,ENSG00000237829,0,0,0,19,1,0,0,0,2,2
1343,MIMAT0002820,hsa-miR-497-5p,PPP1R12A,4659,ENSG00000058272,0,2,0,0,0,0,1,0,2,2
1344,MIMAT0002820,hsa-miR-497-5p,PPP1R1A,5502,ENSG00000135447,1,2,0,0,0,0,0,0,2,2
1345,MIMAT0002820,hsa-miR-497-5p,PPP2CA,5515,ENSG00000113575,0,2,0,0,0,0,1,0,2,2
1346,MIMAT0002820,hsa-miR-497-5p,PPP2R1A,5518,ENSG00000105568,2,2,0,0,0,0,0,0,2,2
1347,MIMAT0002820,hsa-miR-497-5p,PPP3CB,5532,ENSG00000107758,0,2,0,1,0,0,0,0,2,2
1348,MIMAT0002820,hsa-miR-497-5p,PPT2,9374,ENSG00000168452,1,0,0,4,0,0,0,0,2,2
1349,MIMAT0002820,hsa-miR-497-5p,PPT2,9374,ENSG00000221988,0,6,0,4,0,0,0,0,2,2
1350,MIMAT0002820,hsa-miR-497-5p,PRICKLE2,166336,ENSG00000163637,0,2,0,0,0,0,1,0,2,2
1351,MIMAT0002820,hsa-miR-497-5p,PRKCG,5582,ENSG00000126583,0,2,0,0,0,0,1,0,2,2
1352,MIMAT0002820,hsa-miR-497-5p,PRTG,283659,ENSG00000166450,1,2,0,0,0,0,0,0,2,2
1353,MIMAT0002820,hsa-miR-497-5p,PSAT1,29968,ENSG00000135069,0,0,0,1,0,0,0,1,2,2
1354,MIMAT0002820,hsa-miR-497-5p,PSKH1,5681,ENSG00000159792,0,2,0,0,0,1,0,0,2,2
1355,MIMAT0002820,hsa-miR-497-5p,PSME3,10197,ENSG00000131467,0,2,0,0,0,0,1,0,2,2
1356,MIMAT0002820,hsa-miR-497-5p,PTCD3,55037,ENSG00000132300,1,2,0,0,0,0,0,0,2,2
1357,MIMAT0002820,hsa-miR-497-5p,PTEN,5728,ENSG00000171862,1,0,0,0,0,0,1,0,2,2
1358,MIMAT0002820,hsa-miR-497-5p,PTPRJ,5795,ENSG00000149177,0,2,0,0,0,0,1,0,2,2
1359,MIMAT0002820,hsa-miR-497-5p,PTPRT,11122,ENSG00000196090,1,2,0,0,0,0,0,0,2,2
1360,MIMAT0002820,hsa-miR-497-5p,PUF60,22827,ENSG00000179950,0,2,1,0,0,0,0,0,2,2
1361,MIMAT0002820,hsa-miR-497-5p,PWWP2A,114825,ENSG00000170234,0,2,0,0,0,0,1,0,2,2
1362,MIMAT0002820,hsa-miR-497-5p,PWWP2B,170394,ENSG00000171813,1,2,0,0,0,0,0,0,2,2
1363,MIMAT0002820,hsa-miR-497-5p,RAB12,201475,ENSG00000206418,0,2,0,0,0,0,1,0,2,2
1364,MIMAT0002820,hsa-miR-497-5p,RAB14,51552,ENSG00000119396,0,0,0,0,0,1,1,0,2,2
1365,MIMAT0002820,hsa-miR-497-5p,RAB3B,5865,ENSG00000169213,1,2,0,0,0,0,0,0,2,2
1366,MIMAT0002820,hsa-miR-497-5p,RAB40AL,282808,ENSG00000102128,0,2,0,0,0,0,0,1,2,2
1367,MIMAT0002820,hsa-miR-497-5p,RAB6B,51560,ENSG00000154917,0,2,0,0,0,0,1,0,2,2
1368,MIMAT0002820,hsa-miR-497-5p,RABAC1,10567,ENSG00000105404,0,2,1,0,0,0,0,0,2,2
1369,MIMAT0002820,hsa-miR-497-5p,RABEP1,9135,ENSG00000029725,0,2,0,0,0,0,1,0,2,2
1370,MIMAT0002820,hsa-miR-497-5p,RAD51C,5889,ENSG00000108384,2,0,0,2,0,0,0,0,2,2
1371,MIMAT0002820,hsa-miR-497-5p,RAP1GAP2,23108,ENSG00000132359,1,2,0,0,0,0,0,0,2,2
1372,MIMAT0002820,hsa-miR-497-5p,RAPGEFL1,51195,ENSG00000108352,2,6,0,0,0,0,0,0,2,2
1373,MIMAT0002820,hsa-miR-497-5p,RBFOX2,23543,ENSG00000100320,0,0,0,0,0,2,2,0,2,2
1374,MIMAT0002820,hsa-miR-497-5p,RBMS1,5937,ENSG00000153250,1,4,0,0,0,0,0,0,2,2
1375,MIMAT0002820,hsa-miR-497-5p,RCE1,9986,ENSG00000173653,1,2,0,0,0,0,0,0,2,2
1376,MIMAT0002820,hsa-miR-497-5p,RCOR3,55758,ENSG00000117625,0,2,0,0,0,0,1,0,2,2
1377,MIMAT0002820,hsa-miR-497-5p,RDH13,112724,ENSG00000160439,1,2,0,0,0,0,0,0,2,2
1378,MIMAT0002820,hsa-miR-497-5p,REEP1,65055,ENSG00000068615,2,4,0,0,0,0,0,0,2,2
1379,MIMAT0002820,hsa-miR-497-5p,REXO1,100302210,ENSG00000079313,2,2,0,0,0,0,0,0,2,2
1380,MIMAT0002820,hsa-miR-497-5p,REXO1,57455,ENSG00000079313,2,2,0,0,0,0,0,0,2,2
1381,MIMAT0002820,hsa-miR-497-5p,RFK,55312,ENSG00000135002,1,2,0,0,0,0,0,0,2,2
1382,MIMAT0002820,hsa-miR-497-5p,RHPN2,85415,ENSG00000131941,1,0,0,0,0,0,1,0,2,2
1383,MIMAT0002820,hsa-miR-497-5p,RIC8A,60626,ENSG00000177963,1,2,0,0,0,0,0,0,2,2
1384,MIMAT0002820,hsa-miR-497-5p,RIMS1,22999,ENSG00000079841,2,2,0,0,0,0,0,0,2,2
1385,MIMAT0002820,hsa-miR-497-5p,RNF165,494470,ENSG00000141622,1,0,0,1,0,0,0,0,2,2
1386,MIMAT0002820,hsa-miR-497-5p,RNF169,254225,ENSG00000166439,1,2,0,0,0,0,0,0,2,2
1387,MIMAT0002820,hsa-miR-497-5p,RNF41,10193,ENSG00000181852,0,0,0,0,0,1,1,0,2,2
1388,MIMAT0002820,hsa-miR-497-5p,RNF43,54894,ENSG00000108375,2,2,0,0,0,0,0,0,2,2
1389,MIMAT0002820,hsa-miR-497-5p,ROCK1,6093,ENSG00000067900,0,0,0,1,0,0,1,0,2,2
1390,MIMAT0002820,hsa-miR-497-5p,ROCK2,9475,ENSG00000134318,1,0,0,0,1,0,0,0,2,2
1391,MIMAT0002820,hsa-miR-497-5p,RPL14,9045,ENSG00000188846,1,0,0,0,0,0,0,1,2,2
1392,MIMAT0002820,hsa-miR-497-5p,RPRD1B,58490,ENSG00000101413,2,2,0,0,0,0,0,0,2,2
1393,MIMAT0002820,hsa-miR-497-5p,RPS6KB1,6198,ENSG00000108443,0,2,0,0,0,0,1,0,2,2
1394,MIMAT0002820,hsa-miR-497-5p,RTF1,23168,ENSG00000137815,0,4,0,0,0,1,0,0,2,2
1395,MIMAT0002820,hsa-miR-497-5p,RUNX1,100506403,ENSG00000159216,1,2,0,0,0,0,0,0,2,2
1396,MIMAT0002820,hsa-miR-497-5p,RUNX1,861,ENSG00000159216,1,2,0,0,0,0,0,0,2,2
1397,MIMAT0002820,hsa-miR-497-5p,SAMD12,401474,ENSG00000177570,0,2,0,0,0,0,1,0,2,2
1398,MIMAT0002820,hsa-miR-497-5p,SAMD3,154075,ENSG00000164483,1,0,1,0,0,0,0,0,2,2
1399,MIMAT0002820,hsa-miR-497-5p,SAMD4A,23034,ENSG00000020577,2,2,0,0,0,0,0,0,2,2
1400,MIMAT0002820,hsa-miR-497-5p,SCN1A,6323,ENSG00000144285,1,2,0,0,0,0,0,0,2,2
1401,MIMAT0002820,hsa-miR-497-5p,SCN2A,6326,ENSG00000136531,1,2,0,0,0,0,0,0,2,2
1402,MIMAT0002820,hsa-miR-497-5p,SDCBP,6386,ENSG00000137575,0,0,0,1,0,0,1,0,2,2
1403,MIMAT0002820,hsa-miR-497-5p,SELENBP1,8991,ENSG00000143416,1,0,2,0,0,0,0,0,2,2
1404,MIMAT0002820,hsa-miR-497-5p,SENP2,59343,ENSG00000163904,1,2,0,0,0,0,0,0,2,2
1405,MIMAT0002820,hsa-miR-497-5p,11-Sep,55752,ENSG00000138758,0,2,0,0,0,0,1,0,2,2
1406,MIMAT0002820,hsa-miR-497-5p,SEPTIN2,4735,ENSG00000168385,0,0,0,0,1,0,0,1,2,2
1407,MIMAT0002820,hsa-miR-497-5p,SERF2,25764,ENSG00000140264,0,4,0,1,0,0,0,0,2,2
1408,MIMAT0002820,hsa-miR-497-5p,SF3B1,23451,ENSG00000115524,2,0,0,1,0,0,0,0,2,2
1409,MIMAT0002820,hsa-miR-497-5p,SFXN5,94097,ENSG00000144040,0,2,0,0,0,1,0,0,2,2
1410,MIMAT0002820,hsa-miR-497-5p,SGCA,6442,ENSG00000108823,0,2,1,0,0,0,0,0,2,2
1411,MIMAT0002820,hsa-miR-497-5p,SH3D21,79729,ENSG00000214193,0,0,1,0,0,0,1,0,2,2
1412,MIMAT0002820,hsa-miR-497-5p,SHB,6461,ENSG00000107338,0,2,0,0,0,0,1,0,2,2
1413,MIMAT0002820,hsa-miR-497-5p,SHISA5,51246,ENSG00000164054,1,2,0,0,0,0,0,0,2,2
1414,MIMAT0002820,hsa-miR-497-5p,SHROOM4,57477,ENSG00000158352,0,2,0,0,0,1,0,0,2,2
1415,MIMAT0002820,hsa-miR-497-5p,SIAH1,6477,ENSG00000196470,1,2,0,0,0,0,0,0,2,2
1416,MIMAT0002820,hsa-miR-497-5p,SIDT1,54847,ENSG00000072858,2,2,0,0,0,0,0,0,2,2
1417,MIMAT0002820,hsa-miR-497-5p,SLC10A7,84068,ENSG00000120519,0,0,0,0,0,0,1,1,2,2
1418,MIMAT0002820,hsa-miR-497-5p,SLC12A1,6557,ENSG00000074803,2,0,0,1,0,0,0,0,2,2
1419,MIMAT0002820,hsa-miR-497-5p,SLC12A4,6560,ENSG00000124067,2,4,0,0,0,0,0,0,2,2
1420,MIMAT0002820,hsa-miR-497-5p,SLC15A4,121260,ENSG00000139370,1,2,0,0,0,0,0,0,2,2
1421,MIMAT0002820,hsa-miR-497-5p,SLC1A2,6506,ENSG00000110436,2,4,0,0,0,0,0,0,2,2
1422,MIMAT0002820,hsa-miR-497-5p,SLC25A26,115286,ENSG00000144741,1,2,0,0,0,0,0,0,2,2
1423,MIMAT0002820,hsa-miR-497-5p,SLC25A42,284439,ENSG00000181035,1,2,0,0,0,0,0,0,2,2
1424,MIMAT0002820,hsa-miR-497-5p,SLC38A9,153129,ENSG00000177058,1,0,0,1,0,0,0,0,2,2
1425,MIMAT0002820,hsa-miR-497-5p,SLC39A9,55334,ENSG00000029364,0,4,0,0,0,0,0,1,2,2
1426,MIMAT0002820,hsa-miR-497-5p,SLC41A2,84102,ENSG00000136052,1,2,0,0,0,0,0,0,2,2
1427,MIMAT0002820,hsa-miR-497-5p,SLC6A4,6532,ENSG00000108576,2,4,0,0,0,0,0,0,2,2
1428,MIMAT0002820,hsa-miR-497-5p,SLC9A1,6548,ENSG00000090020,0,2,0,0,0,0,1,0,2,2
1429,MIMAT0002820,hsa-miR-497-5p,SLC9A8,23315,ENSG00000197818,1,2,0,0,0,0,0,0,2,2
1430,MIMAT0002820,hsa-miR-497-5p,SMAD2,4087,ENSG00000175387,1,0,0,0,0,0,1,0,2,2
1431,MIMAT0002820,hsa-miR-497-5p,SMAD3,4088,ENSG00000166949,1,4,0,0,0,0,0,0,2,2
1432,MIMAT0002820,hsa-miR-497-5p,SMARCAD1,56916,ENSG00000163104,1,0,0,0,0,0,1,0,2,2
1433,MIMAT0002820,hsa-miR-497-5p,SMG5,23381,ENSG00000198952,1,2,0,0,0,0,0,0,2,2
1434,MIMAT0002820,hsa-miR-497-5p,SMG7,9887,ENSG00000116698,2,2,0,0,0,0,0,0,2,2
1435,MIMAT0002820,hsa-miR-497-5p,SMIM3,85027,ENSG00000256235,1,0,0,1,0,0,0,0,2,2
1436,MIMAT0002820,hsa-miR-497-5p,SMS,6611,ENSG00000102172,0,0,1,0,0,0,0,1,2,2
1437,MIMAT0002820,hsa-miR-497-5p,SNRNP48,154007,ENSG00000168566,1,2,0,0,0,0,0,0,2,2
1438,MIMAT0002820,hsa-miR-497-5p,SNRPA1,6627,ENSG00000131876,1,0,1,0,0,0,0,0,2,2
1439,MIMAT0002820,hsa-miR-497-5p,SOGA2,23255,ENSG00000168502,0,2,0,0,0,0,1,0,2,2
1440,MIMAT0002820,hsa-miR-497-5p,SOGA3,387104,ENSG00000214338,1,2,0,0,0,0,0,0,2,2
1441,MIMAT0002820,hsa-miR-497-5p,SOGA3,9729,ENSG00000214338,1,2,0,0,0,0,0,0,2,2
1442,MIMAT0002820,hsa-miR-497-5p,SORT1,6272,ENSG00000134243,1,2,0,0,0,0,0,0,2,2
1443,MIMAT0002820,hsa-miR-497-5p,SPATA21,374955,ENSG00000187144,0,2,1,0,0,0,0,0,2,2
1444,MIMAT0002820,hsa-miR-497-5p,SPATC1,375686,ENSG00000186583,1,4,0,0,0,0,0,0,2,2
1445,MIMAT0002820,hsa-miR-497-5p,SPEN,23013,ENSG00000065526,2,2,0,0,0,0,0,0,2,2
1446,MIMAT0002820,hsa-miR-497-5p,SPNS2,124976,ENSG00000183018,1,2,0,0,0,0,0,0,2,2
1447,MIMAT0002820,hsa-miR-497-5p,SPPL3,121665,ENSG00000157837,1,2,0,0,0,0,0,0,2,2
1448,MIMAT0002820,hsa-miR-497-5p,SPRY3,10251,ENSG00000168939,1,0,0,2,0,0,0,0,2,2
1449,MIMAT0002820,hsa-miR-497-5p,SPRY4,81848,ENSG00000187678,0,2,0,0,0,1,0,0,2,2
1450,MIMAT0002820,hsa-miR-497-5p,SPSB4,92369,ENSG00000175093,1,4,0,0,0,0,0,0,2,2
1451,MIMAT0002820,hsa-miR-497-5p,SPTBN2,6712,ENSG00000173898,1,2,0,0,0,0,0,0,2,2
1452,MIMAT0002820,hsa-miR-497-5p,SRGAP2,23380,ENSG00000266028,0,2,0,0,0,1,0,0,2,2
1453,MIMAT0002820,hsa-miR-497-5p,SRGAP2,647135,ENSG00000163486,0,2,0,0,0,1,0,0,2,2
